date,open,high,low,close,volume
2016-10-20,3874.504,3881.341,3866.97,3876.099,14481378300
2016-10-21,3873.892,3896.075,3855.078,3879.327,18298030200
2016-10-24,3883.976,3936.902,3881.73,3923.337,23909109000
2016-10-25,3923.983,3931.01,3914.415,3927.592,19511492300
2016-10-26,3925.361,3925.768,3904.286,3911.319,17888403000
2016-10-27,3907.243,3908.997,3887.747,3901.559,14473284900
2016-10-28,3901.764,3925.296,3883.596,3885.826,16383040500
2016-10-31,3876.939,3886.886,3860.3,3882.044,13160655200
2016-11-01,3884.89,3910.825,3880.418,3910.677,13747810100
2016-11-02,3901.548,3907.93,3877.831,3880.205,16349617200
2016-11-03,3872.647,3929.052,3870.182,3911.15,20377334900
2016-11-04,3908.609,3924.719,3891.552,3898.448,17470506100
2016-11-07,3897.565,3909.568,3884.296,3901.543,16869011400
2016-11-08,3913.982,3932.291,3906.813,3919.589,17559316000
2016-11-09,3919.394,3921.927,3857.638,3895.894,22717016100
2016-11-10,3922.379,3951.792,3922.379,3941.558,22533077300
2016-11-11,3939.835,3976.088,3933.68,3971.692,30915309000
2016-11-14,3962.43,4007.324,3961.146,3987.931,33991644800
2016-11-15,3988.247,3994.553,3974.172,3992.268,23967723200
2016-11-16,3995.636,3999.745,3981.984,3992.723,22527718600
2016-11-17,3985.771,3999.585,3970.664,3996.944,20609704300
2016-11-18,3997.017,4003.581,3970.203,3975.246,19722975700
2016-11-21,3970.412,4018.306,3970.215,3996.105,22518637300
2016-11-22,3999.332,4028.016,3999.332,4027.269,26070125500
2016-11-23,4033.031,4049.095,4017.321,4026.943,25635174400
2016-11-24,4022.881,4058.582,4021.407,4036.821,23933260000
2016-11-25,4037.358,4068.649,4000.206,4068.649,24255614200
2016-11-28,4085.373,4099.205,4076.246,4083.104,30311684900
2016-11-29,4073.39,4119.458,4068.021,4097.459,33836526200
2016-11-30,4089.451,4097.027,4058.15,4069.923,26008699100
2016-12-01,4076.213,4107.375,4076.213,4098.936,25798927000
2016-12-02,4093.465,4095.749,4042.266,4050.802,27745300400
2016-12-05,3995.285,4023.586,3984.905,3996.153,24767417600
2016-12-06,3995.439,4007.573,3986.105,3988.73,16753828800
2016-12-07,3988.48,4014.435,3976.85,4014.435,17375151700
2016-12-08,4020.022,4021.906,4000.622,4004.309,17437368500
2016-12-09,3998.57,4035.765,3995.729,4020.933,20952159900
2016-12-12,4017.171,4023.524,3900.206,3904.012,28220452900
2016-12-13,3889.417,3917.64,3862.311,3905.989,18631182500
2016-12-14,3899.77,3915.616,3874.638,3877.786,19298532700
2016-12-15,3861.298,3882.823,3836.15,3854.107,17969363300
2016-12-16,3849.797,3875.804,3844.706,3865.62,15297959800
2016-12-19,3862.881,3865.467,3846.225,3852.226,14421983600
2016-12-20,3850.551,3851.371,3811.812,3832.424,14849024900
2016-12-21,3838.121,3866.646,3838.121,3864.881,17188786500
2016-12-22,3860.944,3866.675,3847.266,3861.497,15189445700
2016-12-23,3859.212,3861.084,3821.691,3827.823,15462719500
2016-12-26,3812.22,3842.14,3779.987,3842.14,14423834000
2016-12-27,3838.985,3850.879,3835.395,3836.191,12476188300
2016-12-28,3835.656,3840.639,3811.587,3821.047,11757460100
2016-12-29,3815.586,3832.308,3805.018,3814.48,11511606500
2016-12-30,3818.945,3831.093,3811.796,3826.467,11866905300
2017-01-03,3831.469,3864.796,3831.469,3862.953,13514568700
2017-01-04,3861.781,3898.005,3858.816,3897.601,15679024900
2017-01-05,3897.059,3903.968,3891.829,3898.023,14978156100
2017-01-06,3897.188,3899.288,3875.951,3876.668,15236158600
2017-01-09,3873.975,3898.642,3871.468,3897.831,14768697300
2017-01-10,3895.514,3904.74,3887.095,3889.339,15202984400
2017-01-11,3885.101,3897.723,3858.678,3858.746,15391479600
2017-01-12,3856.12,3865.92,3832.254,3834.267,13467276900
2017-01-13,3834.529,3850.752,3815.995,3821.807,13779207300
2017-01-16,3815.216,3815.216,3717.864,3791.52,23673748300
2017-01-17,3775.704,3806.612,3756.083,3806.417,11999422600
2017-01-18,3801.246,3829.216,3795.771,3814.477,11676540700
2017-01-19,3805.127,3821.164,3796.425,3801.756,11057942500
2017-01-20,3798.765,3840.998,3798.178,3836.823,11101781600
2017-01-23,3841.74,3868.356,3841.649,3853.451,12594723400
2017-01-24,3851.895,3860.013,3843.797,3852.487,11632202900
2017-01-25,3848.67,3865.352,3844.511,3864.378,10135121900
2017-01-26,3866.943,3887.279,3866.943,3882.219,10585912400
2017-02-03,3885.312,3887.225,3856.057,3860.179,9073035200
2017-02-06,3863.004,3881.59,3853.515,3876.782,11427701700
2017-02-07,3874.695,3881.256,3855.288,3870.086,11468269400
2017-02-08,3865.56,3891.22,3848.601,3890.867,12928799800
2017-02-09,3889.246,3915.915,3887.179,3908.642,17028084400
2017-02-10,3910.007,3933.094,3908.179,3923.647,21314585900
2017-02-13,3927.269,3950.7,3927.269,3948.054,20390959200
2017-02-14,3949.367,3951.892,3934.395,3948.63,17087809500
2017-02-15,3946.968,3958.967,3919.991,3925.655,21171994500
2017-02-16,3925.131,3950.135,3922.242,3949.937,18335154200
2017-02-17,3951.515,3964.449,3922.237,3924.606,19367998800
2017-02-20,3924.782,3980.095,3924.782,3979.307,20675549800
2017-02-21,3983.271,3998.395,3980.275,3997.599,19373891000
2017-02-22,3997.596,4010.699,3990.3,4010.498,19034163500
2017-02-23,4008.071,4014.352,3979.463,3997.154,18890300800
2017-02-24,3992.19,3998.035,3977.268,3997.979,17179326000
2017-02-27,3995.814,3997.738,3961.162,3966.108,17091717000
2017-02-28,3965.275,3982.055,3961.563,3976.328,13824638600
2017-03-01,3975.009,3998.746,3971.923,3983.933,17574002500
2017-03-02,3989.568,3994.481,3957.638,3958.99,16196224900
2017-03-03,3947.387,3957.037,3934.517,3956.459,14624790500
2017-03-06,3956.835,3983.776,3955.75,3983.332,15034855400
2017-03-07,3983.167,3990.555,3973.389,3990.457,14886963500
2017-03-08,3988.448,3990.95,3972.112,3981.454,14265505900
2017-03-09,3974.44,3974.573,3940.791,3953.256,14880936400
2017-03-10,3950.373,3964.982,3950.373,3955.584,12637612700
2017-03-13,3953.172,3991.018,3937.014,3991.018,15659655300
2017-03-14,3989.938,3997.956,3978.738,3987.246,13734995800
2017-03-15,3982.304,3993.348,3974.186,3991.518,13485503900
2017-03-16,4001.023,4022.962,4001.023,4016.46,17498853300
2017-03-17,4019.582,4023.114,3972.519,3976.554,17681926600
2017-03-20,3979.42,3985.23,3957.846,3982.398,15037910500
2017-03-21,3981.873,3999.466,3977.303,3999.172,14670289800
2017-03-22,3981.121,3997.141,3962.358,3983.018,17720926000
2017-03-23,3985.352,4005.954,3961.822,3994.946,17122920800
2017-03-24,3996.202,4032.306,3993.227,4023.614,20919365500
2017-03-27,4022.723,4037.981,4004.818,4008.657,18449811400
2017-03-28,4009.168,4012.552,3989.342,3998.82,14545693400
2017-03-29,4002.393,4013.779,3980.613,3991.763,19046575300
2017-03-30,3986.399,3991.817,3937.179,3949.562,21288964600
2017-03-31,3947.779,3970.235,3943.946,3969.921,16366026300
2017-04-05,3995.432,4033.974,3995.432,4033.974,24041399400
2017-04-06,4039.994,4050.531,4027.109,4045.798,23423814000
2017-04-07,4045.139,4062.348,4036.832,4052.054,24088987400
2017-04-10,4053.073,4057.58,4035.743,4039.846,24441670200
2017-04-11,4038.839,4063.762,4001.884,4061.172,29368388000
2017-04-12,4058.34,4064.458,4035.836,4045.137,29599756400
2017-04-13,4036.401,4061.334,4032.309,4056.47,21769325300
2017-04-14,4059.706,4060.053,4009.18,4017.725,23298522900
2017-04-17,4004.027,4006.665,3973.752,3999.31,20469716800
2017-04-18,3994.546,4013.008,3978.22,3978.359,19111346400
2017-04-19,3965.359,3972.253,3918.663,3952.333,20834971100
2017-04-20,3951.011,3972.701,3939.247,3964.494,19335836500
2017-04-21,3963.999,3978.332,3946.017,3960.118,16529021100
2017-04-24,3949.824,3949.824,3880.074,3901.659,18543215900
2017-04-25,3898.984,3928.34,3893.529,3913.545,15872987700
2017-04-26,3912.856,3940.6,3911.834,3919.87,18168605800
2017-04-27,3908.252,3928.312,3860.468,3924.027,21265621300
2017-04-28,3914.916,3921.968,3898.499,3921.968,16840151900
2017-05-02,3911.149,3919.956,3900.283,3912.081,16308646600
2017-05-03,3906.27,3918.347,3885.513,3897.782,16414507100
2017-05-04,3887.956,3910.804,3871.742,3886.828,18089558800
2017-05-05,3874.137,3877.26,3845.819,3853.29,18144732900
2017-05-08,3839.987,3845.128,3801.524,3813.172,19093184300
2017-05-09,3796.073,3818.2,3777.899,3814.765,13149866200
2017-05-10,3813.009,3831.589,3778.765,3779.657,15472828900
2017-05-11,3762.324,3795.125,3731.676,3792.575,18230720400
2017-05-12,3785.518,3820.36,3782.74,3814.213,15007209400
2017-05-15,3822.336,3840.182,3822.336,3830.839,13270354400
2017-05-16,3822.099,3877.074,3800.274,3876.882,17866903100
2017-05-17,3870.949,3888.7,3862.105,3864.123,17288374500
2017-05-18,3837.959,3864.381,3831.887,3845.125,14582171500
2017-05-19,3842.33,3853.483,3834.342,3849.527,12654167700
2017-05-22,3844.563,3867.8,3821.81,3839.733,15343369800
2017-05-23,3833.009,3857.55,3816.126,3827.528,18182968000
2017-05-24,3811.335,3833.8,3777.441,3833.8,14168400800
2017-05-25,3823.935,3896.93,3822.48,3893.018,20140558800
2017-05-26,3886.798,3906.59,3879.778,3886.25,16249735200
2017-05-31,3907.441,3923.809,3884.16,3893.979,16330751300
2017-06-01,3885.27,3892.448,3873.416,3877.012,16340662900
2017-06-02,3869.623,3885.292,3844.814,3879.37,14153685700
2017-06-05,3875.278,3882.475,3865.191,3872.925,13407144400
2017-06-06,3868.131,3897.166,3862.659,3897.166,11287088800
2017-06-07,3897.495,3953.35,3894.877,3951.131,17908602600
2017-06-08,3947.713,3975.725,3944.389,3973.799,15673145200
2017-06-09,3972.808,3994.765,3971.98,3987.982,16329813900
2017-06-12,3978.446,4005.969,3968.36,3974.275,15074084200
2017-06-13,3968.691,3997.777,3965.406,3994.893,13560130700
2017-06-14,3985.257,3987.503,3949.217,3954.484,14473774600
2017-06-15,3949.526,3966.146,3934.704,3959.348,14762364500
2017-06-16,3953.879,3965.542,3946.045,3949.746,13336530400
2017-06-19,3950.414,3986.436,3950.414,3986.111,13902872600
2017-06-20,3992.54,3996.395,3975.323,3982.079,14663196700
2017-06-21,4000.149,4017.657,3978.631,4017.616,14459025200
2017-06-22,4013.362,4057.105,4003.567,4003.681,20475262800
2017-06-23,3995.504,4033.315,3975.308,4033.255,16863425800
2017-06-26,4037.178,4089.661,4037.178,4088.448,20448417300
2017-06-27,4086.0,4096.966,4069.031,4094.074,15987555200
2017-06-28,4083.54,4091.499,4062.654,4066.061,15840033900
2017-06-29,4069.236,4090.102,4067.778,4090.031,14362478700
2017-06-30,4075.773,4094.645,4066.979,4092.301,13503125100
2017-07-03,4093.393,4094.544,4064.364,4086.677,15264618200
2017-07-04,4081.89,4081.921,4047.476,4056.134,15818560900
2017-07-05,4047.552,4097.096,4044.993,4096.865,15685406300
2017-07-06,4091.525,4105.396,4064.493,4098.621,18525105900
2017-07-07,4085.026,4101.104,4071.543,4099.756,18306380400
2017-07-10,4092.48,4110.922,4086.644,4094.354,21096290900
2017-07-11,4086.655,4129.745,4085.537,4093.844,19574315600
2017-07-12,4094.57,4108.65,4059.13,4084.912,19786729300
2017-07-13,4083.241,4116.557,4079.363,4110.711,20480555900
2017-07-14,4106.017,4119.847,4091.528,4119.847,17190036500
2017-07-17,4114.102,4123.609,4005.328,4041.352,28035776900
2017-07-18,4025.063,4055.721,4002.411,4055.721,20118637800
2017-07-19,4048.701,4129.584,4046.306,4128.538,28537970100
2017-07-20,4123.559,4154.547,4121.181,4150.546,23623880900
2017-07-21,4140.942,4157.173,4132.708,4139.94,20107388000
2017-07-24,4135.652,4169.208,4132.609,4159.515,23216864500
2017-07-25,4157.421,4166.759,4126.104,4137.724,21089636300
2017-07-26,4140.079,4153.569,4102.351,4125.017,22507870500
2017-07-27,4119.56,4142.369,4092.439,4137.404,24900844200
2017-07-28,4127.912,4154.175,4122.188,4151.036,19787927100
2017-07-31,4151.32,4183.35,4146.055,4179.181,26176010500
2017-08-01,4178.964,4203.395,4177.621,4203.288,25362809500
2017-08-02,4202.024,4219.103,4187.543,4189.192,28630539400
2017-08-03,4182.393,4194.934,4152.96,4164.421,24631388300
2017-08-04,4161.341,4179.285,4140.862,4141.278,28335844600
2017-08-07,4136.589,4171.898,4125.719,4171.253,23280384600
2017-08-08,4169.006,4182.909,4163.612,4175.677,25762236500
2017-08-09,4170.9,4183.683,4157.223,4181.446,24002763700
2017-08-10,4173.362,4194.266,4129.653,4159.856,24278459800
2017-08-11,4128.642,4142.634,4077.9,4080.88,26824803700
2017-08-14,4084.855,4145.357,4084.855,4143.359,20515347400
2017-08-15,4143.974,4167.16,4139.852,4156.622,18904852000
2017-08-16,4151.248,4159.111,4126.817,4153.63,19375183900
2017-08-17,4159.705,4179.264,4155.261,4178.379,20738113700
2017-08-18,4159.41,4187.366,4152.344,4177.739,18773625900
2017-08-21,4184.69,4201.591,4184.69,4201.261,18683486800
2017-08-22,4203.832,4214.128,4188.994,4205.236,18939302200
2017-08-23,4198.459,4216.419,4184.578,4198.455,18057142300
2017-08-24,4198.267,4204.864,4166.707,4172.99,15751495800
2017-08-25,4173.534,4235.791,4173.534,4234.839,20549062700
2017-08-28,4243.258,4307.759,4243.258,4287.143,28046972600
2017-08-29,4283.55,4293.703,4268.172,4277.513,21593116700
2017-08-30,4276.878,4295.693,4276.878,4285.698,23691251800
2017-08-31,4286.579,4291.444,4254.667,4278.987,22397410400
2017-09-01,4282.071,4306.664,4281.527,4296.168,27976270300
2017-09-04,4295.3,4316.416,4281.482,4315.387,26955034500
2017-09-05,4314.774,4332.011,4308.498,4325.933,22019623200
2017-09-06,4313.596,4332.811,4303.317,4326.326,23687695700
2017-09-07,4327.063,4334.084,4299.894,4301.564,23094598800
2017-09-08,4300.986,4319.071,4284.837,4301.316,19988809700
2017-09-11,4304.268,4328.386,4295.869,4314.993,22643139700
2017-09-12,4322.194,4346.157,4312.059,4323.863,28607051700
2017-09-13,4320.305,4337.6,4309.714,4335.098,20013322200
2017-09-14,4335.709,4347.447,4309.594,4322.641,22932536400
2017-09-15,4317.596,4330.181,4301.609,4314.447,23181123900
2017-09-18,4314.697,4346.644,4314.697,4332.77,20678500300
2017-09-19,4338.482,4346.239,4303.78,4317.694,20595170800
2017-09-20,4314.572,4341.812,4311.017,4336.456,20310202800
2017-09-21,4335.673,4347.107,4317.857,4317.857,21003568500
2017-09-22,4304.833,4316.906,4291.769,4310.382,18585627100
2017-09-25,4301.322,4307.184,4273.123,4279.106,18177822600
2017-09-26,4272.074,4287.228,4270.192,4287.228,14963535200
2017-09-27,4286.276,4308.602,4286.172,4299.11,16082708200
2017-09-28,4298.369,4306.709,4291.26,4297.351,16816996100
2017-09-29,4300.36,4329.195,4300.36,4315.171,16424232200
2017-10-09,4389.2,4398.444,4359.006,4365.922,22195552000
2017-10-10,4366.379,4381.375,4340.889,4377.112,19953777200
2017-10-11,4374.14,4393.068,4368.971,4380.229,19516420400
2017-10-12,4378.144,4390.534,4366.051,4387.141,17230188300
2017-10-13,4387.331,4408.295,4384.843,4403.018,16306768900
2017-10-16,4407.28,4420.743,4378.382,4380.155,20722608100
2017-10-17,4375.26,4392.672,4365.389,4378.692,14166047400
2017-10-18,4380.015,4396.75,4378.324,4394.596,17434080800
2017-10-19,4389.939,4393.672,4365.727,4372.703,17914304100
2017-10-20,4360.297,4382.593,4354.892,4382.119,13345949700
2017-10-23,4385.072,4396.053,4376.773,4392.952,14196693300
2017-10-24,4387.928,4414.269,4382.305,4414.202,15222946800
2017-10-25,4412.061,4437.673,4408.127,4436.662,14685236000
2017-10-26,4437.678,4470.987,4431.257,4454.515,20480135900
2017-10-27,4452.303,4473.725,4450.075,4469.792,19459398600
2017-10-30,4468.28,4478.386,4388.92,4437.886,24115177800
2017-10-31,4423.544,4445.623,4414.557,4444.429,17144021500
2017-11-01,4445.264,4468.576,4429.827,4434.947,19505015600
2017-11-02,4430.81,4431.116,4404.135,4422.77,19365292500
2017-11-03,4417.598,4425.436,4379.352,4408.472,19766154200
2017-11-06,4406.58,4447.562,4391.186,4446.766,18879875900
2017-11-07,4447.451,4484.415,4445.84,4481.219,22449433700
2017-11-08,4477.64,4516.328,4471.445,4477.992,22463451700
2017-11-09,4474.133,4510.208,4470.763,4509.672,18987480100
2017-11-10,4502.972,4549.109,4499.714,4544.232,22182966100
2017-11-13,4547.81,4567.75,4547.81,4562.813,23604302100
2017-11-14,4562.56,4567.617,4514.504,4529.164,22798599700
2017-11-15,4512.933,4529.511,4474.7,4494.235,19458487700
2017-11-16,4484.487,4527.444,4480.738,4523.326,18932457300
2017-11-17,4512.83,4531.122,4488.907,4499.754,28080309200
2017-11-20,4472.148,4532.125,4432.209,4531.466,20751396400
2017-11-21,4519.437,4595.555,4516.599,4595.31,24810540100
2017-11-22,4603.908,4634.086,4562.12,4600.134,25737292700
2017-11-23,4586.499,4586.499,4457.811,4468.695,25315696000
2017-11-24,4453.75,4484.49,4428.304,4470.803,18990709700
2017-11-27,4456.861,4456.861,4402.602,4411.611,20286276000
2017-11-28,4397.723,4435.732,4383.334,4435.732,15853633000
2017-11-29,4439.069,4447.661,4384.679,4437.588,20111755700
2017-11-30,4418.994,4436.637,4372.194,4388.998,16886669900
2017-12-01,4386.31,4417.051,4370.61,4392.379,15213319500
2017-12-04,4384.089,4422.685,4378.421,4402.281,16283538800
2017-12-05,4390.916,4414.067,4385.542,4392.326,22377730700
2017-12-06,4378.706,4389.165,4319.926,4380.072,16955341900
2017-12-07,4367.16,4381.924,4324.132,4337.07,14335201700
2017-12-08,4329.076,4386.998,4324.548,4375.652,14486210500
2017-12-11,4380.602,4444.349,4379.648,4444.324,15826185200
2017-12-12,4442.592,4443.675,4391.161,4391.405,14095311600
2017-12-13,4388.084,4427.969,4381.7,4427.064,12789813200
2017-12-14,4427.007,4434.964,4395.125,4408.991,13652810200
2017-12-15,4401.16,4403.229,4355.284,4363.529,15098250200
2017-12-18,4364.383,4387.522,4342.733,4360.485,13162556400
2017-12-19,4361.089,4410.599,4361.089,4410.313,13016829300
2017-12-20,4409.541,4413.396,4383.068,4396.812,14841903400
2017-12-21,4389.431,4447.273,4375.592,4434.174,15608194800
2017-12-22,4431.387,4445.485,4418.147,4424.302,12848432800
2017-12-25,4426.941,4451.265,4388.433,4403.173,15319167400
2017-12-26,4401.313,4421.489,4375.187,4419.308,14879044500
2017-12-27,4411.303,4413.515,4356.053,4360.287,16935110600
2017-12-28,4360.03,4405.311,4348.598,4388.371,18442042900
2017-12-29,4391.065,4411.277,4384.773,4406.623,14765231300
2018-01-02,4420.479,4467.638,4420.479,4467.279,21996767000
2018-01-03,4470.459,4520.089,4467.07,4496.988,23578896300
2018-01-04,4497.711,4522.583,4490.897,4516.451,21508748300
2018-01-05,4519.593,4536.553,4509.841,4524.414,23059089000
2018-01-08,4525.485,4551.096,4511.005,4547.028,26335459500
2018-01-09,4544.084,4571.4,4539.752,4570.445,21460751200
2018-01-10,4568.334,4581.844,4543.66,4578.028,23208864000
2018-01-11,4566.804,4585.1,4553.889,4579.931,20034861100
2018-01-12,4578.26,4595.59,4568.671,4590.675,18918935100
2018-01-15,4593.093,4614.745,4553.756,4563.863,26238192900
2018-01-16,4554.589,4600.719,4553.335,4599.496,24066469700
2018-01-17,4599.739,4611.729,4567.475,4584.916,29850653500
2018-01-18,4591.331,4624.08,4582.92,4607.283,23704813800
2018-01-19,4615.358,4649.168,4601.247,4615.887,28129731200
2018-01-22,4607.288,4672.65,4606.362,4671.096,24740436400
2018-01-23,4678.479,4710.202,4676.559,4709.563,26862147000
2018-01-24,4714.766,4725.764,4680.898,4722.698,29716661600
2018-01-25,4714.933,4729.918,4681.022,4700.552,27645788700
2018-01-26,4688.59,4733.893,4687.096,4713.8,24623178600
2018-01-29,4718.703,4726.452,4622.205,4636.23,27513151500
2018-01-30,4622.287,4645.238,4594.734,4599.872,20973441800
2018-01-31,4575.534,4614.678,4563.085,4592.859,22594365900
2018-02-01,4591.673,4602.481,4506.659,4530.8,28497145800
2018-02-02,4496.312,4555.56,4454.339,4554.947,22981438700
2018-02-05,4486.84,4556.985,4480.361,4556.071,23539431900
2018-02-06,4461.336,4490.073,4395.775,4400.68,30725115900
2018-02-07,4465.337,4475.595,4320.597,4322.661,28836349000
2018-02-08,4297.495,4352.85,4265.004,4301.865,22171478200
2018-02-09,4183.544,4196.474,4047.243,4124.523,29066867000
2018-02-12,4134.012,4208.16,4119.582,4191.081,17342913100
2018-02-13,4225.626,4285.776,4225.626,4234.792,16977451900
2018-02-14,4243.333,4268.101,4220.393,4263.36,11247956000
2018-02-22,4315.44,4359.243,4307.097,4354.886,16544767900
2018-02-23,4362.527,4385.972,4335.746,4373.747,16160659500
2018-02-26,4397.054,4444.819,4359.749,4436.337,22095498700
2018-02-27,4437.612,4437.612,4379.034,4384.879,20295662800
2018-02-28,4342.97,4385.157,4317.61,4358.817,18033051000
2018-03-01,4328.898,4398.298,4320.081,4391.648,18330162500
2018-03-02,4357.326,4386.775,4351.507,4359.073,16959982800
2018-03-05,4365.177,4382.897,4338.101,4361.829,15527724200
2018-03-06,4377.9,4416.827,4347.823,4415.985,22225821100
2018-03-07,4411.363,4434.489,4373.261,4380.933,18154655500
2018-03-08,4380.414,4422.818,4374.113,4422.278,15904572100
2018-03-09,4430.646,4463.589,4421.873,4461.452,19963014900
2018-03-12,4483.473,4499.105,4474.598,4493.048,23856901500
2018-03-13,4488.512,4493.661,4452.903,4455.986,19657118800
2018-03-14,4440.055,4450.592,4426.972,4429.548,17448004200
2018-03-15,4414.698,4450.311,4414.014,4446.238,16033507700
2018-03-16,4447.056,4461.307,4407.556,4407.943,14996972100
2018-03-19,4405.787,4426.83,4384.405,4423.707,14873609600
2018-03-20,4392.54,4432.018,4385.458,4430.171,14808094200
2018-03-21,4447.303,4465.614,4395.915,4408.508,17709665000
2018-03-22,4409.484,4423.462,4352.259,4370.517,15650270100
2018-03-23,4236.088,4273.596,4151.513,4219.333,30144750900
2018-03-26,4171.989,4220.815,4142.368,4220.583,19991204000
2018-03-27,4268.818,4281.311,4237.297,4271.892,20289998200
2018-03-28,4219.648,4267.122,4198.24,4203.645,17679400200
2018-03-29,4217.039,4273.573,4164.076,4256.415,18544280100
2018-03-30,4259.379,4287.67,4248.008,4274.796,17055875900
2018-04-02,4275.908,4311.277,4262.441,4266.802,19667649900
2018-04-03,4221.815,4248.234,4207.972,4235.573,16688725200
2018-04-04,4247.88,4270.984,4218.807,4221.65,15599080700
2018-04-09,4214.983,4239.935,4188.547,4221.566,14895728200
2018-04-10,4229.115,4288.781,4221.003,4288.463,17559471200
2018-04-11,4297.49,4322.218,4291.546,4301.702,17818188000
2018-04-12,4297.17,4301.741,4260.481,4263.163,14322373000
2018-04-13,4285.145,4295.905,4231.345,4236.533,12570183900
2018-04-16,4227.874,4236.655,4159.665,4183.591,17020363000
2018-04-17,4189.074,4199.184,4109.516,4112.54,16253104800
2018-04-18,4148.573,4155.016,4068.122,4141.536,18287841800
2018-04-19,4147.386,4201.252,4141.92,4184.573,17505261600
2018-04-20,4172.172,4186.371,4114.342,4120.53,17167431400
2018-04-23,4116.445,4147.597,4080.403,4114.403,15430869000
2018-04-24,4117.55,4207.647,4117.55,4201.28,18217364300
2018-04-25,4180.903,4199.46,4176.559,4189.773,13855540300
2018-04-26,4183.969,4188.737,4103.469,4110.125,14978903500
2018-04-27,4125.888,4134.325,4073.191,4113.648,14552954900
2018-05-02,4124.325,4144.05,4095.747,4118.057,14644806200
2018-05-03,4109.762,4155.442,4081.62,4151.955,16156560800
2018-05-04,4141.347,4160.181,4132.607,4136.878,12701833500
2018-05-07,4145.506,4205.324,4140.78,4205.252,15131955400
2018-05-08,4206.418,4255.748,4205.414,4245.314,15640982300
2018-05-09,4241.898,4245.604,4219.654,4237.292,12083712000
2018-05-10,4247.591,4258.771,4228.675,4256.676,12897847500
2018-05-11,4264.821,4266.145,4230.623,4231.263,13720385700
2018-05-14,4240.934,4270.896,4240.934,4256.245,14177419100
2018-05-15,4265.842,4278.275,4239.375,4277.995,13077110200
2018-05-16,4263.186,4281.743,4246.088,4249.746,13025228600
2018-05-17,4251.262,4255.233,4214.681,4220.927,11202739600
2018-05-18,4216.828,4256.333,4198.538,4256.333,13048223000
2018-05-21,4281.723,4295.744,4274.529,4285.252,16336418800
2018-05-22,4282.195,4282.195,4249.292,4276.967,13763563000
2018-05-23,4268.311,4268.311,4220.713,4220.713,15156818800
2018-05-24,4219.704,4226.47,4191.081,4194.723,12205683000
2018-05-25,4190.317,4201.588,4160.803,4172.229,12863019500
2018-05-28,4170.686,4199.953,4147.468,4180.828,12933125400
2018-05-29,4172.282,4193.259,4144.82,4146.914,13773259100
2018-05-30,4093.478,4106.602,4052.603,4053.61,15644117000
2018-05-31,4081.979,4132.678,4067.162,4130.606,14867574700
2018-06-01,4115.818,4131.583,4073.237,4092.14,13165538400
2018-06-04,4105.362,4129.245,4096.709,4121.594,12337462200
2018-06-05,4124.224,4170.09,4119.296,4169.776,12609783100
2018-06-06,4163.687,4172.93,4153.654,4162.463,12129974500
2018-06-07,4172.449,4181.908,4147.559,4150.644,12763233800
2018-06-08,4140.177,4140.187,4073.021,4096.489,13626289000
2018-06-11,4086.739,4105.915,4071.002,4090.065,11181952500
2018-06-12,4093.754,4142.034,4071.32,4138.442,11985160200
2018-06-13,4126.604,4128.694,4087.474,4092.234,11561218400
2018-06-14,4078.132,4115.146,4062.723,4076.437,11289103200
2018-06-15,4067.319,4083.253,4022.864,4041.541,14193746800
2018-06-19,3984.498,3994.591,3828.379,3871.985,24369289500
2018-06-20,3851.899,3909.544,3827.908,3893.913,14704751500
2018-06-21,3891.97,3933.186,3836.729,3839.613,15714903000
2018-06-22,3812.583,3865.602,3785.881,3865.428,12680706900
2018-06-25,3885.772,3892.591,3818.148,3819.77,12773788900
2018-06-26,3776.289,3812.501,3744.085,3802.362,13605185600
2018-06-27,3797.393,3811.277,3717.252,3734.853,13134965800
2018-06-28,3712.949,3752.975,3689.881,3695.978,12368556900
2018-06-29,3703.907,3797.175,3697.17,3796.492,13449196800
2018-07-02,3791.032,3796.936,3671.98,3698.573,13960037800
2018-07-03,3700.568,3715.285,3611.419,3710.25,15670292600
2018-07-04,3697.016,3714.48,3652.694,3659.538,12901794800
2018-07-05,3658.786,3688.542,3608.223,3617.056,13451539500
2018-07-06,3620.665,3674.379,3563.751,3637.977,14743783400
2018-07-09,3651.08,3734.604,3651.08,3734.438,12953870400
2018-07-10,3740.275,3752.646,3714.258,3746.466,12177649200
2018-07-11,3676.931,3702.009,3644.227,3679.56,13095621200
2018-07-12,3674.906,3780.353,3674.906,3763.989,16444313000
2018-07-13,3770.389,3784.289,3758.179,3779.186,12931010700
2018-07-16,3775.683,3792.341,3746.724,3760.842,11994937100
2018-07-17,3755.149,3755.892,3708.346,3742.606,11022639900
2018-07-18,3748.958,3770.651,3719.964,3720.767,12178746400
2018-07-19,3731.106,3753.324,3699.261,3710.107,11896165000
2018-07-20,3707.544,3786.236,3679.299,3774.083,15985324100
2018-07-23,3751.813,3808.766,3743.764,3807.778,18752094100
2018-07-24,3811.651,3881.964,3811.651,3869.645,24511425100
2018-07-25,3876.583,3879.849,3855.626,3867.171,17160936100
2018-07-26,3871.436,3881.962,3818.986,3827.114,16546988100
2018-07-27,3824.517,3835.909,3800.154,3810.534,13189399100
2018-07-30,3809.409,3835.18,3770.073,3793.874,14295301900
2018-07-31,3789.717,3807.577,3772.989,3796.612,11747717300
