日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-07-12,002027,7.86,8.1,8.16,7.8,632093,624753520.0,4.59,3.32,0.26,0.91
2018-07-13,002027,8.09,8.37,8.41,8.06,637416,647775104.0,4.32,3.33,0.27,0.92
2018-07-16,002027,8.37,8.28,8.52,8.25,445934,456139664.0,3.23,-1.08,-0.09,0.64
2018-07-17,002027,8.43,8.3,8.43,8.03,435037,435173600.0,4.83,0.24,0.02,0.62
2018-07-18,002027,8.35,8.09,8.43,8.05,520521,520554736.0,4.58,-2.53,-0.21,0.75
2018-07-19,002027,9.08,9.08,9.08,9.08,184077,201196456.0,0.0,12.24,0.99,0.26
2018-07-20,002027,9.75,9.12,9.75,8.87,3995708,4441048320.0,9.69,0.44,0.04,5.74
2018-07-23,002027,9.12,9.17,9.38,8.9,1700222,1873445264.0,5.26,0.55,0.05,2.44
2018-07-24,002027,9.06,9.06,9.21,8.93,1242610,1355068000.0,3.05,-1.2,-0.11,1.78
2018-07-25,002027,9.13,9.5,9.65,9.01,1662765,1870201808.0,7.06,4.86,0.44,2.39
2018-07-26,002027,9.4,9.21,9.47,9.15,924529,1028352336.0,3.37,-3.05,-0.29,1.33
2018-07-27,002027,9.48,9.2,9.53,9.18,695108,775711504.0,3.8,-0.11,-0.01,1.0
2018-07-30,002027,9.07,8.95,9.19,8.72,925463,995171968.0,5.11,-2.72,-0.25,1.33
2018-07-31,002027,9.03,8.75,9.12,8.61,986900,1049802832.0,5.7,-2.23,-0.2,1.42
2018-08-01,002027,8.8,8.71,9.07,8.69,781725,837702304.0,4.34,-0.46,-0.04,1.12
2018-08-02,002027,8.67,8.57,8.81,8.46,810207,847608400.0,4.02,-1.61,-0.14,1.16
2018-08-03,002027,8.64,8.39,8.75,8.36,655751,682679904.0,4.55,-2.1,-0.18,0.94
2018-08-06,002027,8.43,8.27,8.68,8.17,820330,841975984.0,6.08,-1.43,-0.12,1.18
2018-08-07,002027,8.4,8.8,8.8,8.28,1194607,1245914816.0,6.29,6.41,0.53,1.72
2018-08-08,002027,8.8,8.64,8.93,8.51,668511,705875648.0,4.77,-1.82,-0.16,0.96
2018-08-09,002027,8.61,8.93,9.01,8.52,756346,809175232.0,5.67,3.36,0.29,1.09
2018-08-10,002027,8.9,8.82,8.93,8.71,475795,508175584.0,2.46,-1.23,-0.11,0.68
2018-08-13,002027,8.66,8.68,8.8,8.42,571400,598215392.0,4.31,-1.59,-0.14,0.82
2018-08-14,002027,8.66,8.48,8.7,8.47,442542,460219712.0,2.65,-2.3,-0.2,0.64
2018-08-15,002027,8.5,8.31,8.62,8.25,547848,561385280.0,4.36,-2.0,-0.17,0.79
2018-08-16,002027,8.18,7.82,8.31,7.78,1274478,1257822128.0,6.38,-5.9,-0.49,1.83
2018-08-17,002027,7.88,7.22,7.91,7.18,1910866,1775783968.0,9.34,-7.67,-0.6,2.74
2018-08-20,002027,7.3,7.03,7.32,6.78,1499806,1329361632.0,7.48,-2.63,-0.19,2.15
2018-08-21,002027,7.11,7.44,7.5,7.05,1225166,1125683248.0,6.4,5.83,0.41,1.76
2018-08-22,002027,7.37,7.35,7.44,7.26,596862,549246048.0,2.42,-1.21,-0.09,0.86
2018-08-23,002027,7.43,7.39,7.55,7.26,596022,552009008.0,3.95,0.54,0.04,0.86
2018-08-24,002027,7.38,7.2,7.39,7.05,940206,848125328.0,4.6,-2.57,-0.19,1.35
2018-08-27,002027,7.27,7.52,7.59,7.22,941731,873298512.0,5.14,4.44,0.32,1.35
2018-08-28,002027,7.56,7.58,7.71,7.47,688804,649577824.0,3.19,0.8,0.06,0.99
2018-08-29,002027,7.15,6.71,7.15,6.65,3649769,3157912096.0,6.6,-11.48,-0.87,5.24
2018-08-30,002027,6.68,6.83,6.99,6.64,1699690,1479017808.0,5.22,1.79,0.12,2.44
2018-08-31,002027,6.81,6.74,6.82,6.53,921935,789142368.0,4.25,-1.32,-0.09,1.32
2018-09-03,002027,6.63,6.6,6.72,6.47,981322,824935488.0,3.71,-2.08,-0.14,1.41
2018-09-04,002027,6.66,6.76,6.81,6.61,956766,820318512.0,3.03,2.42,0.16,1.37
2018-09-05,002027,6.7,6.53,6.73,6.51,721005,610736672.0,3.25,-3.4,-0.23,1.04
2018-09-06,002027,6.58,6.14,6.6,6.05,2074128,1682155856.0,8.42,-5.97,-0.39,2.98
2018-09-07,002027,6.15,5.94,6.26,5.78,1855546,1459043488.0,7.82,-3.26,-0.2,2.66
2018-09-10,002027,5.93,5.74,5.94,5.67,1196351,913114192.0,4.55,-3.37,-0.2,1.72
2018-09-11,002027,5.75,5.69,5.81,5.64,831526,628408528.0,2.96,-0.87,-0.05,1.19
2018-09-12,002027,5.68,5.72,5.88,5.62,888744,675278800.0,4.57,0.53,0.03,1.28
2018-09-13,002027,5.83,5.55,5.85,5.28,1895703,1396894480.0,9.97,-2.97,-0.17,2.72
2018-09-14,002027,5.58,5.83,5.9,5.52,1373134,1042162688.0,6.85,5.05,0.28,1.97
2018-09-17,002027,5.83,5.67,5.87,5.66,920166,698664736.0,3.6,-2.74,-0.16,1.32
2018-09-18,002027,5.57,5.98,5.99,5.56,1160016,888349584.0,7.58,5.47,0.31,1.67
2018-09-19,002027,6.0,6.24,6.3,5.94,1353111,1086536512.0,6.02,4.35,0.26,1.94
2018-09-20,002027,6.28,6.22,6.36,6.16,976876,791563056.0,3.21,-0.32,-0.02,1.4
2018-09-21,002027,6.25,6.46,6.55,6.12,974279,795837648.0,6.91,3.86,0.24,1.4
2018-09-25,002027,6.32,6.26,6.35,6.16,669798,542545360.0,2.94,-3.1,-0.2,0.96
2018-09-26,002027,6.35,6.42,6.59,6.32,1145665,955472720.0,4.31,2.56,0.16,1.64
2018-09-27,002027,6.42,6.39,6.54,6.36,679104,563450768.0,2.8,-0.47,-0.03,0.98
2018-09-28,002027,6.42,6.66,6.67,6.41,828463,701047696.0,4.07,4.23,0.27,1.19
2018-10-08,002027,6.34,6.1,6.44,6.1,895892,725652704.0,5.11,-8.41,-0.56,1.29
2018-10-09,002027,6.17,5.92,6.25,5.73,843359,658476544.0,8.52,-2.95,-0.18,1.21
2018-10-10,002027,5.97,5.87,6.06,5.76,527606,408123936.0,5.07,-0.84,-0.05,0.76
2018-10-11,002027,5.51,5.44,5.64,5.35,1312973,963999440.0,4.94,-7.33,-0.43,1.89
2018-10-12,002027,5.49,5.73,5.83,5.45,927984,698695280.0,6.99,5.33,0.29,1.33
2018-10-15,002027,5.88,5.58,5.89,5.5,707407,531490480.0,6.81,-2.62,-0.15,1.02
2018-10-16,002027,5.6,5.48,5.72,5.43,483082,357612688.0,5.2,-1.79,-0.1,0.69
2018-10-17,002027,5.65,5.7,5.73,5.43,608951,452900096.0,5.47,4.01,0.22,0.87
2018-10-18,002027,5.64,5.48,5.64,5.46,529692,390700448.0,3.16,-3.86,-0.22,0.76
2018-10-19,002027,5.49,5.63,5.63,4.97,1156091,830480496.0,12.04,2.74,0.15,1.66
2018-10-22,002027,5.66,5.96,6.16,5.63,1083303,843144880.0,9.41,5.86,0.33,1.56
2018-10-23,002027,5.94,5.54,5.95,5.44,1000585,751453888.0,8.56,-7.05,-0.42,1.44
2018-10-24,002027,5.48,5.29,5.52,5.19,1077962,773393232.0,5.96,-4.51,-0.25,1.55
2018-10-25,002027,4.98,5.23,5.36,4.93,946472,658208000.0,8.13,-1.13,-0.06,1.36
2018-10-26,002027,5.32,5.03,5.37,5.0,797950,555250784.0,7.07,-3.82,-0.2,1.15
2018-10-29,002027,5.07,4.56,5.07,4.53,1214503,790245312.0,10.74,-9.34,-0.47,1.74
2018-10-30,002027,4.0,4.01,4.28,3.92,2539939,1496155360.0,7.89,-12.06,-0.55,3.65
2018-10-31,002027,4.04,4.15,4.19,4.0,1191079,710234352.0,4.74,3.49,0.14,1.71
2018-11-01,002027,4.23,4.32,4.49,4.17,1823083,1125125360.0,7.71,4.1,0.17,2.62
2018-11-02,002027,4.63,4.92,4.93,4.42,2183789,1423074336.0,11.81,13.89,0.6,3.14
2018-11-05,002027,4.84,4.64,5.04,4.55,1794264,1178394848.0,9.96,-5.69,-0.28,2.58
2018-11-06,002027,4.64,4.43,4.64,4.3,1646837,1032108032.0,7.33,-4.53,-0.21,2.36
2018-11-07,002027,4.47,4.44,4.6,4.4,1235104,784815568.0,4.51,0.23,0.01,1.77
2018-11-08,002027,4.57,4.29,4.6,4.22,1528011,946342464.0,8.56,-3.38,-0.15,2.19
2018-11-09,002027,4.06,3.87,4.06,3.77,3189986,1827869152.0,6.76,-9.79,-0.42,4.58
2018-11-12,002027,3.86,3.99,3.99,3.81,2018282,1165656416.0,4.65,3.1,0.12,2.9
2018-11-13,002027,3.86,4.4,4.51,3.82,3537098,2148529680.0,17.29,10.28,0.41,5.08
2018-11-14,002027,4.33,4.25,4.45,4.22,1975030,1217341904.0,5.23,-3.41,-0.15,2.84
2018-11-15,002027,4.29,4.32,4.34,4.23,1330833,817337408.0,2.59,1.65,0.07,1.91
2018-11-16,002027,4.36,4.37,4.49,4.35,1673016,1047832768.0,3.24,1.16,0.05,2.4
2018-11-19,002027,4.4,4.46,4.49,4.3,1424007,892763568.0,4.35,2.06,0.09,2.04
2018-11-20,002027,4.4,4.15,4.4,4.12,1662822,1012929776.0,6.28,-6.95,-0.31,2.39
2018-11-21,002027,4.04,4.16,4.21,4.0,1078563,643229632.0,5.06,0.24,0.01,1.55
2018-11-22,002027,4.19,4.22,4.3,4.1,1098461,665660432.0,4.81,1.44,0.06,1.58
2018-11-23,002027,4.2,4.01,4.22,4.0,1070885,632692784.0,5.21,-4.98,-0.21,1.54
2018-11-26,002027,4.02,3.99,4.08,3.95,662975,388376848.0,3.24,-0.5,-0.02,0.95
2018-11-27,002027,4.03,3.95,4.06,3.84,792914,459885152.0,5.51,-1.0,-0.04,1.14
2018-11-28,002027,3.95,4.05,4.08,3.8,1157179,673063456.0,7.09,2.53,0.1,1.66
2018-11-29,002027,4.11,3.89,4.14,3.88,898225,525594448.0,6.42,-3.95,-0.16,1.29
2018-11-30,002027,3.88,3.9,3.93,3.79,889763,508100112.0,3.6,0.26,0.01,1.28
2018-12-03,002027,4.06,4.39,4.4,3.96,2568010,1549519920.0,11.28,12.56,0.49,3.69
2018-12-04,002027,4.33,4.3,4.33,4.22,1380523,845929504.0,2.51,-2.05,-0.09,1.98
2018-12-05,002027,4.16,4.24,4.28,4.12,1109374,671704464.0,3.72,-1.4,-0.06,1.59
2018-12-06,002027,4.13,4.01,4.17,3.98,1293516,763462464.0,4.48,-5.42,-0.23,1.86
2018-12-07,002027,4.03,4.03,4.1,4.0,581115,342145792.0,2.49,0.5,0.02,0.83
2018-12-10,002027,3.92,4.04,4.1,3.9,659785,388151152.0,4.96,0.25,0.01,0.95
2018-12-11,002027,4.03,4.27,4.34,4.02,1488790,906634800.0,7.92,5.69,0.23,2.14
2018-12-12,002027,4.33,4.27,4.33,4.19,835570,509890768.0,3.28,0.0,0.0,1.2
2018-12-13,002027,4.3,4.3,4.39,4.23,1032834,638472432.0,3.75,0.7,0.03,1.48
2018-12-14,002027,4.3,4.39,4.55,4.22,1623706,1016157904.0,7.67,2.09,0.09,2.33
2018-12-17,002027,4.34,4.49,4.54,4.31,1283059,809815488.0,5.24,2.28,0.1,1.84
2018-12-18,002027,4.37,4.25,4.44,4.18,1276764,783691152.0,5.79,-5.35,-0.24,1.83
2018-12-19,002027,4.28,4.12,4.33,4.06,800804,483657552.0,6.35,-3.06,-0.13,1.15
2018-12-20,002027,4.07,4.14,4.21,4.07,635298,380558112.0,3.4,0.49,0.02,0.91
2018-12-21,002027,4.11,3.86,4.11,3.73,1955849,1124726960.0,9.18,-6.76,-0.28,2.81
2018-12-24,002027,3.85,3.82,3.85,3.7,849207,478260768.0,3.89,-1.04,-0.04,1.22
2018-12-25,002027,3.75,3.87,3.93,3.67,791412,443838944.0,6.81,1.31,0.05,1.14
2018-12-26,002027,3.85,3.76,3.91,3.75,495333,280674176.0,4.13,-2.84,-0.11,0.71
2018-12-27,002027,3.84,3.48,3.88,3.47,1627818,888779472.0,10.9,-7.45,-0.28,2.34
2018-12-28,002027,3.48,3.39,3.53,3.26,1507755,789363168.0,7.76,-2.59,-0.09,2.16
2019-01-02,002027,3.41,3.17,3.56,3.14,2275986,1170674976.0,12.39,-6.49,-0.22,1.55
2019-01-03,002027,3.12,3.25,3.3,3.12,2061241,1043350384.0,5.68,2.52,0.08,1.4
2019-01-04,002027,3.18,3.4,3.53,3.16,1910682,998022000.0,11.38,4.62,0.15,1.3
2019-01-07,002027,3.47,3.45,3.54,3.4,1323939,703057168.0,4.12,1.47,0.05,0.9
2019-01-08,002027,3.46,3.71,3.82,3.4,2216784,1221016096.0,12.17,7.54,0.26,1.51
2019-01-09,002027,3.66,3.7,3.9,3.59,1918373,1074101632.0,8.36,-0.27,-0.01,1.31
2019-01-10,002027,3.68,3.77,3.86,3.64,1289355,727217984.0,5.95,1.89,0.07,0.88
2019-01-11,002027,3.77,3.74,3.84,3.71,926429,520516208.0,3.45,-0.8,-0.03,0.63
2019-01-14,002027,3.65,3.52,3.67,3.41,1848543,988919088.0,6.95,-5.88,-0.22,1.26
2019-01-15,002027,3.52,3.66,3.72,3.45,1359939,743220320.0,7.67,3.98,0.14,0.93
2019-01-16,002027,3.7,3.84,3.91,3.67,2292046,1295877440.0,6.56,4.92,0.18,1.56
2019-01-17,002027,3.83,3.83,3.96,3.81,1262916,723997424.0,3.91,-0.26,-0.01,0.86
2019-01-18,002027,3.78,3.91,3.92,3.76,1152014,658642896.0,4.18,2.09,0.08,0.78
2019-01-21,002027,3.97,4.04,4.08,3.89,1209027,709196816.0,4.86,3.32,0.13,0.82
2019-01-22,002027,4.04,3.87,4.08,3.82,1175047,681637184.0,6.44,-4.21,-0.17,0.8
2019-01-23,002027,3.87,3.76,3.92,3.71,1112037,626793936.0,5.43,-2.84,-0.11,0.76
2019-01-24,002027,3.8,3.81,3.87,3.72,799306,451986368.0,3.99,1.33,0.05,0.54
2019-01-25,002027,3.76,3.93,4.05,3.75,1389155,803575536.0,7.87,3.15,0.12,0.95
2019-01-28,002027,4.0,3.91,4.02,3.87,1095612,635266560.0,3.82,-0.51,-0.02,0.75
2019-01-29,002027,3.91,3.81,3.92,3.68,1031591,582118880.0,6.14,-2.56,-0.1,0.7
2019-01-30,002027,3.78,3.77,3.85,3.74,690961,389708928.0,2.89,-1.05,-0.04,0.47
2019-01-31,002027,3.82,3.59,3.82,3.53,1561098,857726736.0,7.69,-4.77,-0.18,1.06
2019-02-01,002027,3.66,3.8,3.8,3.59,1378945,763588496.0,5.85,5.85,0.21,0.94
2019-02-11,002027,3.79,4.35,4.35,3.76,2055878,1210628176.0,15.53,14.47,0.55,1.4
2019-02-12,002027,4.28,4.5,4.59,4.23,2529627,1595872656.0,8.28,3.45,0.15,1.72
2019-02-13,002027,4.45,4.59,4.66,4.41,2249096,1437418688.0,5.56,2.0,0.09,1.53
2019-02-14,002027,4.57,4.8,4.8,4.49,1890711,1230449296.0,6.75,4.58,0.21,1.29
2019-02-15,002027,4.73,4.49,4.73,4.47,2729622,1764039136.0,5.42,-6.46,-0.31,1.86
2019-02-18,002027,4.55,4.77,4.79,4.51,2053854,1337182752.0,6.24,6.24,0.28,1.4
2019-02-19,002027,4.8,4.6,4.84,4.53,1930318,1254043680.0,6.5,-3.56,-0.17,1.32
2019-02-20,002027,4.63,4.76,4.8,4.55,1548608,1009686976.0,5.43,3.48,0.16,1.06
2019-02-21,002027,4.77,5.04,5.25,4.69,2643292,1816680352.0,11.76,5.88,0.28,1.8
2019-02-22,002027,4.95,5.15,5.19,4.89,1943100,1338266784.0,5.95,2.18,0.11,1.32
2019-02-25,002027,5.28,5.37,5.52,5.21,3325939,2388321648.0,6.02,4.27,0.22,2.27
2019-02-26,002027,5.37,5.28,5.38,5.16,2179022,1552621584.0,4.1,-1.68,-0.09,1.48
2019-02-27,002027,5.16,5.06,5.21,4.96,2669340,1848865216.0,4.73,-4.17,-0.22,1.82
2019-02-28,002027,5.03,4.89,5.05,4.81,1662764,1131461456.0,4.74,-3.36,-0.17,1.13
2019-03-01,002027,4.92,5.03,5.03,4.81,1693093,1144669520.0,4.5,2.86,0.14,1.15
2019-03-04,002027,5.12,5.05,5.31,4.99,3253209,2272379456.0,6.36,0.4,0.02,2.22
2019-03-05,002027,5.04,5.14,5.14,4.9,2008924,1375677120.0,4.75,1.78,0.09,1.37
2019-03-06,002027,5.21,5.07,5.26,4.93,3206737,2209998080.0,6.42,-1.36,-0.07,2.18
2019-03-07,002027,5.03,4.96,5.04,4.9,2389376,1627624944.0,2.76,-2.17,-0.11,1.63
2019-03-08,002027,4.83,4.62,4.9,4.6,2714418,1790357088.0,6.05,-6.85,-0.34,1.85
2019-03-11,002027,4.62,4.79,4.82,4.62,1864333,1229340304.0,4.33,3.68,0.17,1.27
2019-03-12,002027,4.83,5.15,5.33,4.83,4869769,3385081280.0,10.44,7.52,0.36,3.32
2019-03-13,002027,5.1,4.89,5.12,4.85,2645604,1806242208.0,5.24,-5.05,-0.26,1.8
2019-03-14,002027,4.85,4.88,4.92,4.7,1614592,1074146496.0,4.5,-0.2,-0.01,1.1
2019-03-15,002027,4.91,4.91,5.01,4.83,1503999,1020251456.0,3.69,0.61,0.03,1.02
2019-03-18,002027,4.95,5.14,5.17,4.83,3012108,2073113536.0,6.92,4.68,0.23,2.05
2019-03-19,002027,5.12,4.96,5.15,4.93,2565141,1760069488.0,4.28,-3.5,-0.18,1.75
2019-03-20,002027,4.97,5.24,5.25,4.88,3894860,2704936192.0,7.46,5.65,0.28,2.65
2019-03-21,002027,5.19,5.18,5.3,5.09,3404660,2398030464.0,4.01,-1.15,-0.06,2.32
2019-03-22,002027,5.2,5.09,5.2,4.96,2079359,1437934912.0,4.63,-1.74,-0.09,1.42
2019-03-25,002027,4.94,4.76,4.94,4.75,3320720,2222324272.0,3.73,-6.48,-0.33,2.26
2019-03-26,002027,4.8,4.65,4.83,4.62,1882153,1233185632.0,4.41,-2.31,-0.11,1.28
2019-03-27,002027,4.65,4.53,4.7,4.43,2904659,1858929616.0,5.81,-2.58,-0.12,1.98
2019-03-28,002027,4.5,4.46,4.51,4.35,1866251,1174187328.0,3.53,-1.55,-0.07,1.27
2019-03-29,002027,4.07,4.42,4.5,4.06,4676916,2871707488.0,9.87,-0.9,-0.04,3.19
2019-04-01,002027,4.43,4.79,4.83,4.41,3995570,2612715760.0,9.5,8.37,0.37,2.72
2019-04-02,002027,4.81,4.75,4.95,4.69,2352601,1561863872.0,5.43,-0.84,-0.04,1.6
2019-04-03,002027,4.75,4.84,4.92,4.65,1916088,1275218896.0,5.68,1.89,0.09,1.31
2019-04-04,002027,4.88,5.24,5.43,4.82,5223970,3644898784.0,12.6,8.26,0.4,3.56
2019-04-08,002027,5.27,5.36,5.45,5.16,4201684,3009408224.0,5.53,2.29,0.12,2.86
2019-04-09,002027,5.4,5.34,5.64,5.25,3235165,2354646304.0,7.28,-0.37,-0.02,2.2
2019-04-10,002027,5.36,5.42,5.49,5.22,2318516,1670633120.0,5.06,1.5,0.08,1.58
2019-04-11,002027,5.4,5.13,5.43,4.97,2932301,2062633440.0,8.49,-5.35,-0.29,2.0
2019-04-12,002027,5.1,5.15,5.21,5.04,1843544,1284598960.0,3.31,0.39,0.02,1.26
2019-04-15,002027,5.26,4.95,5.27,4.94,2305182,1604400944.0,6.41,-3.88,-0.2,1.57
2019-04-16,002027,4.85,5.07,5.07,4.81,1706069,1158287760.0,5.25,2.42,0.12,1.16
2019-04-17,002027,5.07,5.0,5.11,4.97,1138393,783582016.0,2.76,-1.38,-0.07,0.78
2019-04-18,002027,4.99,4.91,5.02,4.85,1129354,764438336.0,3.4,-1.8,-0.09,0.77
2019-04-19,002027,4.93,5.09,5.12,4.88,1523826,1043950160.0,4.89,3.67,0.18,1.04
2019-04-22,002027,5.11,5.0,5.28,4.99,2077753,1451650064.0,5.7,-1.77,-0.09,1.42
2019-04-23,002027,4.97,5.26,5.39,4.92,3304412,2327279952.0,9.4,5.2,0.26,2.25
2019-04-24,002027,5.23,5.18,5.27,5.06,1727435,1209762272.0,3.99,-1.52,-0.08,1.18
2019-04-25,002027,4.95,4.69,5.03,4.63,4062360,2715519312.0,7.72,-9.46,-0.49,2.77
2019-04-26,002027,4.52,4.32,4.54,4.29,3461001,2165894976.0,5.33,-7.89,-0.37,2.36
2019-04-29,002027,4.34,4.31,4.45,4.24,1744338,1080768352.0,4.86,-0.23,-0.01,1.19
2019-04-30,002027,4.3,4.25,4.42,4.22,1478204,913163184.0,4.64,-1.39,-0.06,1.01
2019-05-06,002027,3.96,4.05,4.12,3.87,2410031,1407891168.0,5.88,-4.71,-0.2,1.64
2019-05-07,002027,4.04,4.09,4.19,3.99,1388583,825699552.0,4.94,0.99,0.04,0.95
2019-05-08,002027,3.95,4.01,4.13,3.91,1171793,690764016.0,5.38,-1.96,-0.08,0.8
2019-05-09,002027,3.95,3.86,4.03,3.84,976911,565003344.0,4.74,-3.74,-0.15,0.67
2019-05-10,002027,3.9,4.05,4.07,3.79,1339278,777957536.0,7.25,4.92,0.19,0.91
2019-05-13,002027,3.95,3.91,3.99,3.87,814705,471144752.0,2.96,-3.46,-0.14,0.56
2019-05-14,002027,3.83,3.82,3.91,3.79,934033,531187200.0,3.07,-2.3,-0.09,0.64
2019-05-15,002027,3.85,3.88,3.91,3.81,876141,500736592.0,2.62,1.57,0.06,0.6
2019-05-16,002027,3.87,3.85,3.88,3.81,674056,383821024.0,1.8,-0.77,-0.03,0.46
2019-05-17,002027,3.91,3.85,4.08,3.82,1541742,891417680.0,6.75,0.0,0.0,1.05
2019-05-20,002027,3.85,3.67,3.87,3.51,1168153,640664384.0,9.35,-4.68,-0.18,0.8
2019-05-21,002027,3.68,3.73,3.76,3.61,810809,450970256.0,4.09,1.63,0.06,0.55
2019-05-22,002027,3.71,3.71,3.75,3.63,557639,309069488.0,3.22,-0.54,-0.02,0.38
2019-05-23,002027,3.68,3.47,3.7,3.44,1264004,681738256.0,7.01,-6.47,-0.24,0.86
2019-05-24,002027,3.48,3.37,3.5,3.31,1032516,542072592.0,5.48,-2.88,-0.1,0.7
2019-05-27,002027,3.37,3.4,3.42,3.25,1147085,596105152.0,5.04,0.89,0.03,0.78
2019-05-28,002027,3.4,3.56,3.56,3.38,1137509,606118432.0,5.29,4.71,0.16,0.77
2019-05-29,002027,3.5,3.56,3.63,3.47,835412,451501600.0,4.49,0.0,0.0,0.57
2019-05-30,002027,3.53,3.71,3.74,3.47,1305576,715754288.0,7.58,4.21,0.15,0.89
2019-05-31,002027,3.7,3.71,3.82,3.67,894878,500605792.0,4.04,0.0,0.0,0.61
2019-06-03,002027,3.7,3.58,3.74,3.55,1011647,552429760.0,5.12,-3.5,-0.13,0.69
2019-06-04,002027,3.6,3.62,3.64,3.48,697813,376548400.0,4.47,1.12,0.04,0.48
2019-06-05,002027,3.62,3.59,3.67,3.56,526631,287821152.0,3.04,-0.83,-0.03,0.36
2019-06-06,002027,3.58,3.44,3.61,3.4,717148,380758624.0,5.85,-4.18,-0.15,0.49
2019-06-10,002027,3.44,3.45,3.51,3.41,483419,257009341.0,2.91,0.29,0.01,0.33
2019-06-11,002027,3.45,3.65,3.69,3.43,926783,504875360.0,7.54,5.8,0.2,0.63
2019-06-12,002027,3.63,3.63,3.68,3.6,650392,356910096.0,2.19,-0.55,-0.02,0.44
2019-06-13,002027,3.65,3.64,3.71,3.57,734491,403294864.0,3.86,0.28,0.01,0.5
2019-06-14,002027,3.65,3.58,3.67,3.55,822773,449365040.0,3.3,-1.65,-0.06,0.56
2019-06-17,002027,3.55,3.56,3.6,3.51,363520,196654643.0,2.51,-0.56,-0.02,0.25
2019-06-18,002027,3.55,3.53,3.57,3.46,567309,303920176.0,3.09,-0.84,-0.03,0.39
2019-06-19,002027,3.65,3.59,3.69,3.58,736063,403500864.0,3.12,1.7,0.06,0.5
2019-06-20,002027,3.58,3.68,3.72,3.55,1072807,590428160.0,4.74,2.51,0.09,0.73
2019-06-21,002027,3.68,3.84,3.85,3.67,1258563,708084528.0,4.89,4.35,0.16,0.86
2019-06-24,002027,3.8,3.75,3.82,3.71,638705,357619440.0,2.86,-2.34,-0.09,0.44
2019-06-25,002027,3.75,3.58,3.75,3.54,863688,470703952.0,5.6,-4.53,-0.17,0.59
2019-06-26,002027,3.53,3.57,3.58,3.49,475259,256604748.0,2.51,-0.28,-0.01,0.32
2019-06-27,002027,3.58,3.54,3.63,3.53,892345,483554512.0,2.8,-0.84,-0.03,0.61
2019-06-28,002027,3.54,3.44,3.54,3.43,690233,367006624.0,3.11,-2.82,-0.1,0.47
2019-07-01,002027,3.54,3.61,3.66,3.51,1108836,604044256.0,4.36,4.94,0.17,0.76
2019-07-02,002027,3.64,3.58,3.64,3.55,917559,498078288.0,2.49,-0.83,-0.03,0.63
2019-07-03,002027,3.58,3.54,3.58,3.49,693086,373119408.0,2.51,-1.12,-0.04,0.47
2019-07-04,002027,3.54,3.5,3.55,3.5,404819,217616036.0,1.41,-1.13,-0.04,0.28
2019-07-05,002027,3.5,3.49,3.53,3.47,450558,240599098.0,1.71,-0.29,-0.01,0.31
2019-07-08,002027,3.47,3.36,3.48,3.35,727400,380845392.0,3.72,-3.72,-0.13,0.5
2019-07-09,002027,3.34,3.39,3.39,3.31,397852,206783602.0,2.38,0.89,0.03,0.27
2019-07-10,002027,3.37,3.32,3.4,3.31,418685,217295911.0,2.65,-2.06,-0.07,0.29
2019-07-11,002027,3.35,3.33,3.37,3.31,397509,206328099.0,1.81,0.3,0.01,0.27
2019-07-12,002027,3.33,3.32,3.35,3.3,352325,182244343.0,1.5,-0.3,-0.01,0.24
2019-07-15,002027,3.31,3.36,3.38,3.25,517994,267482064.0,3.92,1.2,0.04,0.35
2019-07-16,002027,3.34,3.35,3.38,3.3,345838,179501765.0,2.38,-0.3,-0.01,0.24
2019-07-17,002027,3.35,3.43,3.45,3.32,637515,334098400.0,3.88,2.39,0.08,0.43
2019-07-18,002027,3.4,3.28,3.4,3.27,558267,289037904.0,3.79,-4.37,-0.15,0.38
2019-07-19,002027,3.32,3.17,3.36,3.17,1199953,600863872.0,5.79,-3.35,-0.11,0.82
2019-07-22,002027,3.18,3.0,3.19,2.96,1274806,608626608.0,7.26,-5.36,-0.17,0.87
2019-07-23,002027,2.98,3.05,3.05,2.97,548946,261610818.0,2.67,1.67,0.05,0.37
2019-07-24,002027,3.06,3.08,3.16,3.05,609993,295996832.0,3.61,0.98,0.03,0.42
2019-07-25,002027,3.08,3.06,3.11,3.0,632106,302839664.0,3.57,-0.65,-0.02,0.43
2019-07-26,002027,3.06,3.09,3.14,3.03,626228,303451648.0,3.59,0.98,0.03,0.43
2019-07-29,002027,3.06,3.09,3.14,3.06,593352,286854816.0,2.59,0.0,0.0,0.4
2019-07-30,002027,2.98,3.46,3.53,2.97,3076757,1570940816.0,18.12,11.97,0.37,2.1
2019-07-31,002027,3.42,3.31,3.42,3.3,1305751,666107600.0,3.47,-4.34,-0.15,0.89
2019-08-01,002027,3.29,3.3,3.33,3.22,1010213,508130752.0,3.32,-0.3,-0.01,0.69
2019-08-02,002027,3.17,3.23,3.26,3.16,833867,414042848.0,3.03,-2.12,-0.07,0.57
2019-08-05,002027,3.22,3.11,3.22,3.1,826020,405129968.0,3.72,-3.72,-0.12,0.56
2019-08-06,002027,3.02,3.1,3.11,2.99,888564,426804512.0,3.86,-0.32,-0.01,0.61
2019-08-07,002027,3.12,3.1,3.19,3.1,530164,259772048.0,2.9,0.0,0.0,0.36
